donation_id,donor_id,donation_date,donation_type,donation_amount,payment_method_x,campaign,name,age_group,gender,email,country,newsletter_opt_in,payment_method_y,referral_channel,sector
DON008965,4bf20584-96b1-4537-8496-73620fbf26da,2023-10-04,One-time,22.58,Credit Card,Marine Mammal Defense Mission,Susan Dougherty,30-49,Female,susan.dougherty@example.com,UK,False,Credit Card,Social Media,Media & Communication
DON008966,f7840bd3-cd41-4937-a6ef-e5880433f824,2024-02-14,One-time,84.97,Bank Transfer,Marine Mammal Defense Mission,David Grant,50-65,Male,david.grant@example.com,UK,False,Bank Transfer,Local event,Environment
DON008967,375bcd43-9708-4d61-98ba-dd8b7c5b2a26,2024-06-02,Recurring,30.5,Credit Card,Reforest the Sanctuary,Alison Vincent,50-65,Female,alison.vincent@example.com,Germany,True,Credit Card,Local event,Technology
DON008968,375bcd43-9708-4d61-98ba-dd8b7c5b2a26,2023-10-14,Recurring,64.56,Credit Card,Jungle Education Project,Alison Vincent,50-65,Female,alison.vincent@example.com,Germany,True,Credit Card,Local event,Technology
DON008969,375bcd43-9708-4d61-98ba-dd8b7c5b2a26,2025-02-17,Recurring,88.03,Credit Card,Marine Mammal Defense Mission,Alison Vincent,50-65,Female,alison.vincent@example.com,Germany,True,Credit Card,Local event,Technology
DON008970,375bcd43-9708-4d61-98ba-dd8b7c5b2a26,2024-07-28,Recurring,50.42,Credit Card,Marine Mammal Defense Mission,Alison Vincent,50-65,Female,alison.vincent@example.com,Germany,True,Credit Card,Local event,Technology
DON008971,641b8636-4cee-445c-8606-1c72f87e6ac6,2023-10-02,Recurring,33.24,Paypal,Reforest the Sanctuary,Brian Thompson,30-49,Male,brian.thompson@example.com,UK,True,Paypal,Social Media,Real Estate
DON008972,641b8636-4cee-445c-8606-1c72f87e6ac6,2025-01-03,Recurring,63.85,Paypal,Wildlife Rescue Van Drive,Brian Thompson,30-49,Male,brian.thompson@example.com,UK,True,Paypal,Social Media,Real Estate
DON008973,641b8636-4cee-445c-8606-1c72f87e6ac6,2025-02-23,Recurring,93.8,Paypal,Reforest the Sanctuary,Brian Thompson,30-49,Male,brian.thompson@example.com,UK,True,Paypal,Social Media,Real Estate
DON008974,641b8636-4cee-445c-8606-1c72f87e6ac6,2023-10-19,Recurring,57.8,Paypal,Jungle Education Project,Brian Thompson,30-49,Male,brian.thompson@example.com,UK,True,Paypal,Social Media,Real Estate
DON008975,641b8636-4cee-445c-8606-1c72f87e6ac6,2024-06-12,Recurring,73.6,Paypal,Rescue Orphaned Gorillas,Brian Thompson,30-49,Male,brian.thompson@example.com,UK,True,Paypal,Social Media,Real Estate
DON008976,f3a2f6d2-5c04-42a5-91a0-23f751d403b3,2024-08-03,One-time,40.27,Paypal,Reforest the Sanctuary,Michael Green,18-29,Male,michael.green@example.com,France,True,Paypal,Local event,Nonprofit
DON008977,6567e241-2606-440e-b24e-2abf4659a62e,2024-09-30,One-time,116.62,Paypal,Jungle Education Project,Janet Rubio,50-65,Female,janet.rubio@example.com,UK,False,Paypal,Social Media,Science & Research
DON008978,b43cc300-b2e9-4cf6-9e6d-cb27c9748cc9,2024-07-14,One-time,34.77,Credit Card,Jungle Education Project,Natalie Smith,50-65,Female,natalie.smith@example.com,Canada,True,Credit Card,Website,Healthcare
DON008979,c966b54a-d2d5-47b2-99ff-5f85cba9fa46,2024-03-14,One-time,15.59,Bank Transfer,Marine Mammal Defense Mission,Craig Cherry,30-49,Male,craig.cherry@example.com,Finland,True,Bank Transfer,Online advertising,Pharmaceuticals
DON008980,d876a606-a8fd-4c8b-96e3-4d4388013502,2024-10-06,One-time,91.24,Credit Card,Marine Mammal Defense Mission,Jeremy Stein,50-65,Male,jeremy.stein@example.com,UK,True,Credit Card,Newsletter,Education
DON008981,02d52820-be23-44a2-8dba-131c04d911ee,2023-12-25,One-time,41.95,Bank Transfer,Wildlife Rescue Van Drive,Jonathan Stone,30-49,Male,jonathan.stone@example.com,New Zealand,True,Bank Transfer,Social Media,Government
DON008982,184b22c6-ca27-44d2-bef1-3ba2e5600703,2025-05-18,Recurring,13.68,Bank Transfer,Marine Mammal Defense Mission,Kevin Rivera,30-49,Male,kevin.rivera@example.com,New Zealand,False,Bank Transfer,Website,Healthcare
DON008983,184b22c6-ca27-44d2-bef1-3ba2e5600703,2024-08-18,Recurring,83.97,Bank Transfer,Wildlife Rescue Van Drive,Kevin Rivera,30-49,Male,kevin.rivera@example.com,New Zealand,False,Bank Transfer,Website,Healthcare
DON008984,184b22c6-ca27-44d2-bef1-3ba2e5600703,2024-09-18,Recurring,52.81,Bank Transfer,Wildlife Rescue Van Drive,Kevin Rivera,30-49,Male,kevin.rivera@example.com,New Zealand,False,Bank Transfer,Website,Healthcare
DON008985,184b22c6-ca27-44d2-bef1-3ba2e5600703,2024-04-10,Recurring,28.24,Bank Transfer,Reforest the Sanctuary,Kevin Rivera,30-49,Male,kevin.rivera@example.com,New Zealand,False,Bank Transfer,Website,Healthcare
DON008986,184b22c6-ca27-44d2-bef1-3ba2e5600703,2024-09-28,Recurring,88.74,Bank Transfer,Marine Mammal Defense Mission,Kevin Rivera,30-49,Male,kevin.rivera@example.com,New Zealand,False,Bank Transfer,Website,Healthcare
DON008987,d19063d4-3756-4deb-805c-2e20ce5fec0a,2024-01-19,Recurring,75.73,Paypal,Jungle Education Project,Alex Martin,50-65,Male,alex.martin@example.com,USA,False,Paypal,Local event,Science & Research
DON008988,d19063d4-3756-4deb-805c-2e20ce5fec0a,2024-11-26,Recurring,58.41,Paypal,Defend the Great Apes,Alex Martin,50-65,Male,alex.martin@example.com,USA,False,Paypal,Local event,Science & Research
DON008989,d19063d4-3756-4deb-805c-2e20ce5fec0a,2024-02-29,Recurring,73.79,Paypal,Marine Mammal Defense Mission,Alex Martin,50-65,Male,alex.martin@example.com,USA,False,Paypal,Local event,Science & Research
DON008990,d19063d4-3756-4deb-805c-2e20ce5fec0a,2025-06-19,Recurring,61.01,Paypal,Jungle Education Project,Alex Martin,50-65,Male,alex.martin@example.com,USA,False,Paypal,Local event,Science & Research
DON008991,a7d842db-8baf-4547-9eb9-df6c067b68c8,2025-01-09,One-time,65.34,Paypal,Habitat for Hope,Lisa Gray,66-80,Female,lisa.gray@example.com,Canada,True,Paypal,Website,Energy
DON008992,d648321c-76f4-4e95-a3bb-c3ff78e2c1c1,2025-03-21,One-time,121.27,Credit Card,Reforest the Sanctuary,Hannah Salazar,50-65,Female,hannah.salazar@example.com,Netherlands,False,Credit Card,Local event,Technology
DON008993,476985ce-2360-4cc3-8bdd-1ee97e19e25c,2023-11-08,One-time,38.89,Paypal,Marine Mammal Defense Mission,Chelsey Maldonado,30-49,Female,chelsey.maldonado@example.com,Brazil,False,Paypal,Local event,Education
DON008994,a92b3bd9-553a-49a1-a4a4-ac04fae00119,2024-11-22,Recurring,6.59,Credit Card,Reforest the Sanctuary,Lori Mckee,50-65,Female,lori.mckee@example.com,USA,True,Credit Card,Social Media,Nonprofit
DON008995,a92b3bd9-553a-49a1-a4a4-ac04fae00119,2023-08-04,Recurring,67.91,Credit Card,Defend the Great Apes,Lori Mckee,50-65,Female,lori.mckee@example.com,USA,True,Credit Card,Social Media,Nonprofit
DON008996,a92b3bd9-553a-49a1-a4a4-ac04fae00119,2025-01-20,Recurring,27.48,Credit Card,Jungle Education Project,Lori Mckee,50-65,Female,lori.mckee@example.com,USA,True,Credit Card,Social Media,Nonprofit
DON008997,a92b3bd9-553a-49a1-a4a4-ac04fae00119,2023-11-23,Recurring,44.26,Credit Card,Jungle Education Project,Lori Mckee,50-65,Female,lori.mckee@example.com,USA,True,Credit Card,Social Media,Nonprofit
DON008998,a92b3bd9-553a-49a1-a4a4-ac04fae00119,2025-04-07,Recurring,20.82,Credit Card,Rescue Orphaned Gorillas,Lori Mckee,50-65,Female,lori.mckee@example.com,USA,True,Credit Card,Social Media,Nonprofit
DON008999,a2e1f08b-b580-4f99-8115-b65f8ed9bda1,2023-11-15,One-time,60.76,Bank Transfer,Defend the Great Apes,Madison Clark,50-65,Female,madison.clark@example.com,UK,False,Bank Transfer,Word of mouth,Nonprofit
DON009000,8a0c62bd-0460-456b-8f08-2265a462a034,2024-07-11,One-time,77.83,Paypal,Marine Mammal Defense Mission,Kyle Stewart,50-65,Male,kyle.stewart@example.com,Australia,True,Paypal,Social Media,Pharmaceuticals
DON009001,91b2003a-6b2f-4f85-8bfd-eea968a63c99,2024-03-15,Recurring,30.63,Credit Card,Defend the Great Apes,Cody Morse,30-49,Male,cody.morse@example.com,UK,True,Credit Card,Website,Law
DON009002,91b2003a-6b2f-4f85-8bfd-eea968a63c99,2024-04-10,Recurring,11.51,Credit Card,Marine Mammal Defense Mission,Cody Morse,30-49,Male,cody.morse@example.com,UK,True,Credit Card,Website,Law
DON009003,91b2003a-6b2f-4f85-8bfd-eea968a63c99,2024-06-15,Recurring,72.67,Credit Card,Rescue Orphaned Gorillas,Cody Morse,30-49,Male,cody.morse@example.com,UK,True,Credit Card,Website,Law
DON009004,91b2003a-6b2f-4f85-8bfd-eea968a63c99,2024-06-14,Recurring,13.3,Credit Card,Wildlife Rescue Van Drive,Cody Morse,30-49,Male,cody.morse@example.com,UK,True,Credit Card,Website,Law
DON009005,91b2003a-6b2f-4f85-8bfd-eea968a63c99,2023-09-18,Recurring,21.35,Credit Card,Reforest the Sanctuary,Cody Morse,30-49,Male,cody.morse@example.com,UK,True,Credit Card,Website,Law
DON009006,7320b0dc-6aa8-4e91-bbc8-116780fd4edc,2024-12-20,One-time,87.38,Bank Transfer,Marine Mammal Defense Mission,Robert Moore,30-49,Male,robert.moore@example.com,India,True,Bank Transfer,Social Media,Nonprofit
DON009007,34740078-7be1-461c-9520-83db3db97a36,2025-02-19,Recurring,43.91,Bank Transfer,Marine Mammal Defense Mission,Christian Barnes,30-49,Other,christian.barnes@example.com,New Zealand,False,Bank Transfer,Website,Law
DON009008,34740078-7be1-461c-9520-83db3db97a36,2023-12-23,Recurring,88.01,Bank Transfer,Reforest the Sanctuary,Christian Barnes,30-49,Other,christian.barnes@example.com,New Zealand,False,Bank Transfer,Website,Law
DON009009,34740078-7be1-461c-9520-83db3db97a36,2024-11-20,Recurring,32.58,Bank Transfer,Rescue Orphaned Gorillas,Christian Barnes,30-49,Other,christian.barnes@example.com,New Zealand,False,Bank Transfer,Website,Law
DON009010,af750f90-8eef-491e-a140-99e3661e554b,2025-02-28,One-time,45.98,Bank Transfer,Rescue Orphaned Gorillas,Hannah Miller,30-49,Female,hannah.miller@example.com,USA,False,Bank Transfer,Newsletter,Healthcare
DON009011,4905e125-14c4-4df3-98a2-d4c8cae55ea7,2024-01-04,Recurring,73.0,Bank Transfer,Jungle Education Project,Brandi Valdez,18-29,Female,brandi.valdez@example.com,South Africa,False,Bank Transfer,Word of mouth,Pharmaceuticals
DON009012,4905e125-14c4-4df3-98a2-d4c8cae55ea7,2024-01-29,Recurring,11.79,Bank Transfer,Marine Mammal Defense Mission,Brandi Valdez,18-29,Female,brandi.valdez@example.com,South Africa,False,Bank Transfer,Word of mouth,Pharmaceuticals
DON009013,4905e125-14c4-4df3-98a2-d4c8cae55ea7,2023-06-23,Recurring,41.4,Bank Transfer,Reforest the Sanctuary,Brandi Valdez,18-29,Female,brandi.valdez@example.com,South Africa,False,Bank Transfer,Word of mouth,Pharmaceuticals
DON009014,4905e125-14c4-4df3-98a2-d4c8cae55ea7,2024-12-16,Recurring,27.65,Bank Transfer,Jungle Education Project,Brandi Valdez,18-29,Female,brandi.valdez@example.com,South Africa,False,Bank Transfer,Word of mouth,Pharmaceuticals
DON009015,a9f734d0-accc-49b3-a1b1-f3fefa4ef4df,2024-01-04,Recurring,39.4,Credit Card,Reforest the Sanctuary,Timothy Hernandez,66-80,Male,timothy.hernandez@example.com,Netherlands,True,Credit Card,Website,Pharmaceuticals
DON009016,a9f734d0-accc-49b3-a1b1-f3fefa4ef4df,2025-01-13,Recurring,79.16,Credit Card,Rescue Orphaned Gorillas,Timothy Hernandez,66-80,Male,timothy.hernandez@example.com,Netherlands,True,Credit Card,Website,Pharmaceuticals
DON009017,a9f734d0-accc-49b3-a1b1-f3fefa4ef4df,2024-03-16,Recurring,74.01,Credit Card,Reforest the Sanctuary,Timothy Hernandez,66-80,Male,timothy.hernandez@example.com,Netherlands,True,Credit Card,Website,Pharmaceuticals
DON009018,a9f734d0-accc-49b3-a1b1-f3fefa4ef4df,2023-07-22,Recurring,64.25,Credit Card,Rescue Orphaned Gorillas,Timothy Hernandez,66-80,Male,timothy.hernandez@example.com,Netherlands,True,Credit Card,Website,Pharmaceuticals
DON009019,a9f734d0-accc-49b3-a1b1-f3fefa4ef4df,2023-12-11,Recurring,48.83,Credit Card,Jungle Education Project,Timothy Hernandez,66-80,Male,timothy.hernandez@example.com,Netherlands,True,Credit Card,Website,Pharmaceuticals
DON009020,c79b72c4-bab6-4542-93d9-adba2c3e88a9,2025-03-10,One-time,84.29,Bank Transfer,Habitat for Hope,Andrea Glass,30-49,Female,andrea.glass@example.com,USA,True,Bank Transfer,Website,Law
DON009021,dd0fdcc4-d594-4bfd-9348-55597ffbabac,2023-09-17,One-time,89.16,Bank Transfer,Defend the Great Apes,Patricia Robinson,50-65,Female,patricia.robinson@example.com,UK,False,Bank Transfer,Local event,Law
DON009022,b205b8fc-9017-4509-a116-2f8ed97c0e34,2024-12-02,Recurring,33.35,Credit Card,Marine Mammal Defense Mission,Emily Todd,66-80,Female,emily.todd@example.com,Brazil,True,Credit Card,Social Media,Healthcare
DON009023,b205b8fc-9017-4509-a116-2f8ed97c0e34,2024-02-03,Recurring,79.29,Credit Card,Defend the Great Apes,Emily Todd,66-80,Female,emily.todd@example.com,Brazil,True,Credit Card,Social Media,Healthcare
DON009024,b205b8fc-9017-4509-a116-2f8ed97c0e34,2025-01-06,Recurring,66.55,Credit Card,Marine Mammal Defense Mission,Emily Todd,66-80,Female,emily.todd@example.com,Brazil,True,Credit Card,Social Media,Healthcare
DON009025,b205b8fc-9017-4509-a116-2f8ed97c0e34,2024-05-09,Recurring,40.12,Credit Card,Habitat for Hope,Emily Todd,66-80,Female,emily.todd@example.com,Brazil,True,Credit Card,Social Media,Healthcare
DON009026,d2d932cf-13ef-455d-a3f5-ca78f4710861,2025-06-14,One-time,44.65,Credit Card,Marine Mammal Defense Mission,Jennifer Graham,50-65,Female,jennifer.graham@example.com,Australia,False,Credit Card,Word of mouth,Others
DON009027,6c6b7e66-ff36-4538-81f8-ca8d41d9c129,2024-06-09,One-time,44.79,Paypal,Reforest the Sanctuary,Nathan Moore,18-29,Male,nathan.moore@example.com,USA,True,Paypal,Social Media,Nonprofit
DON009028,7cb22afa-9fb6-4926-92a5-0da12744911d,2024-08-20,Recurring,42.27,Bank Transfer,Jungle Education Project,Ronald Sharp,30-49,Male,ronald.sharp@example.com,Brazil,True,Bank Transfer,Local event,Education
DON009029,7cb22afa-9fb6-4926-92a5-0da12744911d,2024-07-07,Recurring,94.54,Bank Transfer,Marine Mammal Defense Mission,Ronald Sharp,30-49,Male,ronald.sharp@example.com,Brazil,True,Bank Transfer,Local event,Education
DON009030,51a096cd-97bc-45b7-a036-13948d5c3afc,2023-10-15,One-time,50.44,Paypal,Reforest the Sanctuary,Troy Williams,18-29,Male,troy.williams@example.com,South Africa,False,Paypal,Word of mouth,Science & Research
DON009031,26e59f81-74bd-4637-9308-3e1ab6627d29,2024-12-06,One-time,42.84,Credit Card,Rescue Orphaned Gorillas,Frances Green,50-65,Female,frances.green@example.com,Australia,True,Credit Card,Website,Nonprofit
DON009032,4557a79d-2525-4b80-b7bb-200a70aabc2a,2024-06-21,Recurring,47.7,Bank Transfer,Defend the Great Apes,Matthew Arnold,30-49,Male,matthew.arnold@example.com,New Zealand,False,Bank Transfer,Word of mouth,Healthcare
DON009033,4557a79d-2525-4b80-b7bb-200a70aabc2a,2025-04-06,Recurring,30.59,Bank Transfer,Jungle Education Project,Matthew Arnold,30-49,Male,matthew.arnold@example.com,New Zealand,False,Bank Transfer,Word of mouth,Healthcare
DON009034,4557a79d-2525-4b80-b7bb-200a70aabc2a,2024-12-18,Recurring,71.69,Bank Transfer,Reforest the Sanctuary,Matthew Arnold,30-49,Male,matthew.arnold@example.com,New Zealand,False,Bank Transfer,Word of mouth,Healthcare
DON009035,ee832f7d-9e97-4899-8197-52c2243674c6,2024-01-29,One-time,169.75,Paypal,Habitat for Hope,Daniel Rodriguez,66-80,Male,daniel.rodriguez@example.com,USA,False,Paypal,Social Media,Science & Research
DON009036,2fb4e453-f4fa-47a0-9a16-3f54811c7036,2024-05-16,Recurring,48.45,Bank Transfer,Defend the Great Apes,Philip Williams,30-49,Male,philip.williams@example.com,UK,False,Bank Transfer,Newsletter,Science & Research
DON009037,2fb4e453-f4fa-47a0-9a16-3f54811c7036,2023-11-17,Recurring,96.25,Bank Transfer,Habitat for Hope,Philip Williams,30-49,Male,philip.williams@example.com,UK,False,Bank Transfer,Newsletter,Science & Research
DON009038,2fb4e453-f4fa-47a0-9a16-3f54811c7036,2024-01-01,Recurring,62.4,Bank Transfer,Wildlife Rescue Van Drive,Philip Williams,30-49,Male,philip.williams@example.com,UK,False,Bank Transfer,Newsletter,Science & Research
DON009039,8d9fe70a-4052-446c-8278-201f91684969,2025-06-16,One-time,128.21,Credit Card,Reforest the Sanctuary,Kimberly Rosales,66-80,Female,kimberly.rosales@example.com,USA,False,Credit Card,Website,Pharmaceuticals
DON009040,ff8276f4-d600-4496-a295-51fdaaac8083,2024-11-20,Recurring,23.66,Bank Transfer,Defend the Great Apes,Brooke Fuentes,66-80,Female,brooke.fuentes@example.com,France,False,Bank Transfer,Website,Arts & Culture
DON009041,ff8276f4-d600-4496-a295-51fdaaac8083,2024-08-13,Recurring,59.73,Bank Transfer,Marine Mammal Defense Mission,Brooke Fuentes,66-80,Female,brooke.fuentes@example.com,France,False,Bank Transfer,Website,Arts & Culture
DON009042,acd63dc6-7b27-4da6-8acb-9ec22f603e1f,2024-12-12,One-time,118.87,Bank Transfer,Rescue Orphaned Gorillas,Samuel Davis,50-65,Male,samuel.davis@example.com,Germany,False,Bank Transfer,Website,Finance/Banking
DON009043,159fa12f-9390-467e-a353-9d3eeaf89f2c,2023-10-07,One-time,17.46,Bank Transfer,Defend the Great Apes,Richard Watson,18-29,Male,richard.watson@example.com,Finland,False,Bank Transfer,Website,Government
DON009044,ad19d3f7-07b9-4513-8725-ed9adf3c63c4,2025-03-12,One-time,72.04,Paypal,Reforest the Sanctuary,Matthew Stephenson,66-80,Male,matthew.stephenson@example.com,Germany,False,Paypal,Social Media,Pharmaceuticals
DON009045,6fe93260-6442-47ee-b862-0a590de1d71a,2023-09-11,One-time,9.31,Paypal,Marine Mammal Defense Mission,Joshua Kane,18-29,Male,joshua.kane@example.com,Brazil,True,Paypal,Newsletter,Pharmaceuticals
DON009046,8a438a5c-c5d6-4f81-909a-59e5f9d9756b,2025-03-04,One-time,41.11,Credit Card,Reforest the Sanctuary,Kimberly Esparza,30-49,Female,kimberly.esparza@example.com,USA,False,Credit Card,Social Media,Nonprofit
DON009047,db7ac161-5db2-4e43-a96c-a807ac852f32,2025-04-22,One-time,78.8,Credit Card,Defend the Great Apes,Adam Gallagher,30-49,Male,adam.gallagher@example.com,Australia,True,Credit Card,Online advertising,Hospitality
DON009048,de25838a-09d6-4bd0-8199-c07e144e6401,2024-06-05,One-time,19.21,Credit Card,Jungle Education Project,Erin Hawkins,18-29,Female,erin.hawkins@example.com,New Zealand,True,Credit Card,Social Media,Environment
DON009049,69ec5ee3-d6fb-45c6-b856-e35e93f0f48b,2023-11-09,Recurring,29.98,Credit Card,Rescue Orphaned Gorillas,Ellen Torres,30-49,Female,ellen.torres@example.com,New Zealand,True,Credit Card,Website,Education
DON009050,69ec5ee3-d6fb-45c6-b856-e35e93f0f48b,2024-04-15,Recurring,31.46,Credit Card,Jungle Education Project,Ellen Torres,30-49,Female,ellen.torres@example.com,New Zealand,True,Credit Card,Website,Education
DON009051,69ec5ee3-d6fb-45c6-b856-e35e93f0f48b,2024-09-23,Recurring,37.26,Credit Card,Marine Mammal Defense Mission,Ellen Torres,30-49,Female,ellen.torres@example.com,New Zealand,True,Credit Card,Website,Education
DON009052,69ec5ee3-d6fb-45c6-b856-e35e93f0f48b,2025-03-22,Recurring,15.35,Credit Card,Rescue Orphaned Gorillas,Ellen Torres,30-49,Female,ellen.torres@example.com,New Zealand,True,Credit Card,Website,Education
DON009053,c4e52ac5-0e7a-4885-ae53-86f6281806e5,2025-06-13,One-time,50.45,Paypal,Reforest the Sanctuary,Sara Smith,30-49,Female,sara.smith@example.com,China,True,Paypal,Word of mouth,Others
DON009054,e6244cb9-dbda-4779-832b-0a58ab62e037,2024-05-10,One-time,37.55,Paypal,Defend the Great Apes,Christopher Reilly,18-29,Male,christopher.reilly@example.com,South Africa,False,Paypal,Newsletter,Environment
DON009055,8ef93b40-d5b9-4fba-a099-6fee19470f4f,2025-05-06,One-time,62.07,Paypal,Reforest the Sanctuary,Kathleen Little,50-65,Female,kathleen.little@example.com,South Africa,True,Paypal,Online advertising,Healthcare
DON009056,f6accb62-3515-470b-b1bb-92b1bd655cd3,2024-06-25,One-time,70.11,Bank Transfer,Reforest the Sanctuary,Ronnie Meyer,30-49,Male,ronnie.meyer@example.com,USA,True,Bank Transfer,Website,Environment
DON009057,8238e969-9e50-4772-ac07-17a8ce4c6a3a,2025-02-19,One-time,106.83,Bank Transfer,Reforest the Sanctuary,Tina Little,50-65,Female,tina.little@example.com,Netherlands,True,Bank Transfer,Local event,Logistics
DON009058,630f0703-3b5a-46a0-9303-e20382341b12,2025-02-20,One-time,24.72,Bank Transfer,Jungle Education Project,Sheila Curry,18-29,Female,sheila.curry@example.com,Australia,True,Bank Transfer,Newsletter,Healthcare
DON009059,9f167e6d-5126-479f-94fa-b53e7e3bdf5f,2024-11-14,One-time,1.0,Bank Transfer,Jungle Education Project,Bryan Graham,50-65,Male,bryan.graham@example.com,Brazil,True,Bank Transfer,Local event,Others
DON009060,553e16a8-1e8f-4532-9b94-bcd151c5a310,2025-05-07,One-time,89.44,Bank Transfer,Rescue Orphaned Gorillas,Elizabeth White,50-65,Female,elizabeth.white@example.com,USA,True,Bank Transfer,Newsletter,Pharmaceuticals
DON009061,dda8eb62-dfd5-4f37-86c1-1d425814b66a,2025-05-27,One-time,66.26,Paypal,Reforest the Sanctuary,Miguel Graham,50-65,Male,miguel.graham@example.com,Germany,False,Paypal,Local event,Retail
DON009062,401b89be-7f7c-4bbc-b703-2e4583dd7ad7,2023-12-14,One-time,72.19,Bank Transfer,Marine Mammal Defense Mission,Angela White,50-65,Female,angela.white@example.com,Australia,False,Bank Transfer,Local event,Education
DON009063,3144f48f-8eb3-4454-b2f7-76731663641a,2024-10-19,One-time,86.66,Bank Transfer,Marine Mammal Defense Mission,Austin Mitchell,50-65,Male,austin.mitchell@example.com,USA,True,Bank Transfer,Newsletter,Construction
DON009064,26390d70-442c-4ef6-a176-c395e6d8ed33,2025-04-15,One-time,96.53,Paypal,Reforest the Sanctuary,Joseph Flynn,30-49,Male,joseph.flynn@example.com,India,False,Paypal,Word of mouth,Arts & Culture
DON009065,85ccd6b3-cca2-4ca1-b1fa-e8b2d1417132,2025-04-15,Recurring,72.07,Bank Transfer,Rescue Orphaned Gorillas,Morgan Pace,18-29,Female,morgan.pace@example.com,South Africa,False,Bank Transfer,Online advertising,Arts & Culture
DON009066,85ccd6b3-cca2-4ca1-b1fa-e8b2d1417132,2025-02-22,Recurring,91.54,Bank Transfer,Marine Mammal Defense Mission,Morgan Pace,18-29,Female,morgan.pace@example.com,South Africa,False,Bank Transfer,Online advertising,Arts & Culture
DON009067,85ccd6b3-cca2-4ca1-b1fa-e8b2d1417132,2024-02-10,Recurring,18.31,Bank Transfer,Habitat for Hope,Morgan Pace,18-29,Female,morgan.pace@example.com,South Africa,False,Bank Transfer,Online advertising,Arts & Culture
DON009068,85ccd6b3-cca2-4ca1-b1fa-e8b2d1417132,2025-05-31,Recurring,39.92,Bank Transfer,Defend the Great Apes,Morgan Pace,18-29,Female,morgan.pace@example.com,South Africa,False,Bank Transfer,Online advertising,Arts & Culture
DON009069,c5ae1567-ed39-40eb-b972-3fffcf5cec9d,2024-12-15,One-time,83.01,Paypal,Reforest the Sanctuary,Laura Atkins,30-49,Female,laura.atkins@example.com,New Zealand,True,Paypal,Website,Arts & Culture
DON009070,f3430689-2e78-49a5-8768-30edc7f8037f,2023-10-02,One-time,45.04,Paypal,Reforest the Sanctuary,Ann Huffman,30-49,Female,ann.huffman@example.com,France,False,Paypal,Social Media,Technology
DON009071,c0a2f484-4a71-47e6-8bdb-132aa153ddcd,2024-10-05,One-time,66.95,Bank Transfer,Defend the Great Apes,Samantha Sullivan,50-65,Female,samantha.sullivan@example.com,Germany,False,Bank Transfer,Local event,Others
DON009072,54fe28ac-2e93-4e91-b075-9362e1493cb1,2024-08-24,One-time,1.0,Credit Card,Reforest the Sanctuary,William Ramirez,30-49,Male,william.ramirez@example.com,Netherlands,True,Credit Card,Website,Logistics
DON009073,2f61ef6e-7c0a-41ee-93ad-733775bae736,2025-01-21,One-time,57.33,Paypal,Marine Mammal Defense Mission,Anne Martin,50-65,Female,anne.martin@example.com,Canada,False,Paypal,Local event,Finance/Banking
DON009074,4dae16ad-4a72-4898-a92d-02e12fe60c07,2024-11-07,One-time,56.22,Bank Transfer,Marine Mammal Defense Mission,Ashley Dunn,30-49,Female,ashley.dunn@example.com,USA,True,Bank Transfer,Newsletter,Media & Communication
DON009075,be2fd474-5744-4dfd-bd2a-cd37eccd9c51,2024-06-16,One-time,38.69,Bank Transfer,Marine Mammal Defense Mission,Shaun Henderson,30-49,Male,shaun.henderson@example.com,Germany,False,Bank Transfer,Online advertising,Arts & Culture
DON009076,3b1184df-48e6-4fe7-8b0b-cc2c0d572a90,2023-09-15,Recurring,84.02,Paypal,Defend the Great Apes,Michael Jackson,30-49,Male,michael.jackson@example.com,France,True,Paypal,Website,Government
DON009077,3b1184df-48e6-4fe7-8b0b-cc2c0d572a90,2024-02-11,Recurring,58.18,Paypal,Jungle Education Project,Michael Jackson,30-49,Male,michael.jackson@example.com,France,True,Paypal,Website,Government
DON009078,3b1184df-48e6-4fe7-8b0b-cc2c0d572a90,2024-11-23,Recurring,75.91,Paypal,Jungle Education Project,Michael Jackson,30-49,Male,michael.jackson@example.com,France,True,Paypal,Website,Government
DON009079,3b1184df-48e6-4fe7-8b0b-cc2c0d572a90,2023-06-21,Recurring,39.77,Paypal,Wildlife Rescue Van Drive,Michael Jackson,30-49,Male,michael.jackson@example.com,France,True,Paypal,Website,Government
DON009080,3b1184df-48e6-4fe7-8b0b-cc2c0d572a90,2024-09-26,Recurring,14.54,Paypal,Jungle Education Project,Michael Jackson,30-49,Male,michael.jackson@example.com,France,True,Paypal,Website,Government
DON009081,f77e42ea-b283-48e5-8342-c1ee896d59f2,2024-06-01,One-time,60.4,Bank Transfer,Habitat for Hope,Abigail Mayer,66-80,Female,abigail.mayer@example.com,USA,False,Bank Transfer,Website,Real Estate
DON009082,a65f071a-d938-4338-a1f5-a72a5c2c00d1,2025-04-28,One-time,92.01,Bank Transfer,Wildlife Rescue Van Drive,Kimberly Lee,30-49,Female,kimberly.lee@example.com,USA,False,Bank Transfer,Local event,Healthcare
DON009083,c123fd36-c61d-40b6-9787-6c2ff3a851a0,2024-11-13,One-time,41.54,Paypal,Defend the Great Apes,Shane Smith,30-49,Male,shane.smith@example.com,Brazil,True,Paypal,Online advertising,Pharmaceuticals
DON009084,19af5fa1-d7f4-4a8c-83d2-bb77705e56fe,2023-12-25,One-time,112.4,Bank Transfer,Jungle Education Project,Erin White,50-65,Female,erin.white@example.com,UK,False,Bank Transfer,Word of mouth,Nonprofit
