donor_id,name,age_group,gender,email,country,newsletter_opt_in,payment_method,referral_channel,sector
3be47868-1eea-4696-a496-96e705dd24a0,Daniel Johnson,50-65,Male,daniel.johnson@example.com,Brazil,False,Paypal,Website,Pharmaceuticals
0254b2a7-a7ae-4df2-921c-45c922eb3cf5,Christine Garcia,66-80,Female,christine.garcia@example.com,UK,True,Bank Transfer,Social Media,Nonprofit
d68238d9-9fe6-4620-acdb-84aad09cf9e7,Sarah Woods,18-29,Female,sarah.woods@example.com,USA,True,Paypal,Local event,Finance/Banking
b4011851-0bdc-43fe-bba6-9a83c2a806ab,Wendy Martin,50-65,Female,wendy.martin@example.com,UK,False,Paypal,Social Media,Environment
92d8dbba-76c6-4e14-a789-4cc0de863a38,Michael Pennington,30-49,Male,michael.pennington@example.com,UK,True,Bank Transfer,Online advertising,Finance/Banking
382f57dd-0cfb-4065-86c8-d9e93b935cb8,Donna James,30-49,Female,donna.james@example.com,India,True,Bank Transfer,Social Media,Pharmaceuticals
6a62c40b-4f42-4601-bbf6-bd384e83cc44,Elizabeth Myers,30-49,Female,elizabeth.myers@example.com,Canada,False,Bank Transfer,Website,Education
91099d87-6a3f-45d3-a0d2-2ceca9495063,Johnny Harris,50-65,Male,johnny.harris@example.com,China,False,Paypal,Website,Nonprofit
cb15e68d-41f9-4c2e-9174-8da52d001605,Elizabeth Frazier,50-65,Female,elizabeth.frazier@example.com,UK,False,Credit Card,Social Media,Pharmaceuticals
cfad5010-10c2-4a12-8a87-19b66a6b4c26,Joyce Maxwell,18-29,Female,joyce.maxwell@example.com,UK,True,Paypal,Online advertising,Energy
c9b4c764-cbe2-4ba9-9332-23e2199743f5,Carrie Lambert,66-80,Female,carrie.lambert@example.com,Australia,True,Bank Transfer,Word of mouth,Logistics
b1fb61bd-2bc3-40c5-8f98-7e9542317ffe,Edward Perez,50-65,Male,edward.perez@example.com,Germany,True,Bank Transfer,Social Media,Others
8876737c-abb9-447e-8a28-f99225a874df,William Mclaughlin,30-49,Male,william.mclaughlin@example.com,Canada,True,Paypal,Word of mouth,Arts & Culture
45bf39d3-3402-4774-aff6-c0a54dd4dd6f,Thomas Green,30-49,Male,thomas.green@example.com,UK,True,Credit Card,Social Media,Government
995eb0b9-6050-4380-be6d-573d803397a5,David Edwards,30-49,Male,david.edwards@example.com,China,False,Credit Card,Website,Government
81ea22c8-360e-4dd0-962f-254273f30d6a,Krystal Watkins,50-65,Female,krystal.watkins@example.com,Netherlands,True,Paypal,Local event,Technology
8f831773-dd51-488f-bfe7-c54062b2aa38,Timothy Robinson,30-49,Male,timothy.robinson@example.com,New Zealand,False,Credit Card,Local event,Science & Research
d99d159b-cb76-4883-aca1-948a6587952b,Peggy Hall,30-49,Female,peggy.hall@example.com,USA,True,Paypal,Website,Healthcare
1ac9c074-c43c-4c14-8ba0-06c2ec30571d,Kimberly Tucker,50-65,Female,kimberly.tucker@example.com,UK,False,Credit Card,Social Media,Arts & Culture
fa7606c2-3f32-47a3-be4c-ab1eae7c58d5,Margaret Morales,50-65,Female,margaret.morales@example.com,France,True,Paypal,Website,Technology
5368729e-04c5-43ce-9b72-6a73ac3121ba,Sarah Cannon,50-65,Female,sarah.cannon@example.com,New Zealand,True,Bank Transfer,Website,Retail
04c59ddb-17cd-450a-82d1-eb2521f984e4,Christopher Crane,50-65,Male,christopher.crane@example.com,Australia,False,Credit Card,Social Media,Science & Research
49620f62-e8fc-4641-9e5a-0653125fa65b,Michelle Gould,50-65,Female,michelle.gould@example.com,Brazil,False,Credit Card,Website,Education
4955f746-d675-4898-88da-67135da260bd,Mathew Olson,50-65,Male,mathew.olson@example.com,Netherlands,False,Paypal,Word of mouth,Nonprofit
f221dabc-4df2-45b0-899a-512d348e8ef8,Gary Walker,30-49,Male,gary.walker@example.com,USA,True,Credit Card,Local event,Law
2c53ce41-5d08-4c22-9eee-2b8d8239633d,Terry Williams,30-49,Male,terry.williams@example.com,UK,False,Credit Card,Social Media,Construction
3e04576f-ceb2-4db4-a672-c55ed11b6907,Melissa Riley,66-80,Female,melissa.riley@example.com,South Africa,False,Credit Card,Online advertising,Healthcare
feb4cd98-d407-4e4d-aae8-69be25f15817,Jesse Anderson,30-49,Male,jesse.anderson@example.com,France,False,Credit Card,Newsletter,Consulting
54948ecc-f35b-449e-bc32-0e81994b689d,John Stone,30-49,Male,john.stone@example.com,Australia,False,Credit Card,Social Media,Law
134f6fea-fe38-4457-a581-12d125a03f14,Kimberly Griffin,18-29,Female,kimberly.griffin@example.com,Germany,True,Paypal,Website,Education
2332d91f-76b6-4ba4-ab57-81c949397600,William Morales,18-29,Male,william.morales@example.com,Finland,True,Credit Card,Social Media,Others
e6336c79-e896-4755-82ca-4f0c9bae0beb,Ronald Cook,50-65,Male,ronald.cook@example.com,Australia,False,Credit Card,Website,Government
b259cedc-8ed2-4e43-a857-1bdb90ea7b60,Louis Tyler,30-49,Male,louis.tyler@example.com,Canada,False,Paypal,Word of mouth,Science & Research
a379dc55-80dd-49d5-a8c0-c4d536e92a83,Mary Wall,30-49,Female,mary.wall@example.com,France,True,Paypal,Website,Science & Research
2a95a95e-d272-4526-8e4f-8bca89c9155b,Dominique Mendez,30-49,Female,dominique.mendez@example.com,France,False,Bank Transfer,Website,Environment
e2bf2ea9-3e14-4baf-a61a-fa4152ea0029,Anthony Martin,30-49,Male,anthony.martin@example.com,UK,True,Bank Transfer,Social Media,Nonprofit
69397464-0fde-4a56-acc2-63c3c3dca5ea,Ashley Martinez,50-65,Female,ashley.martinez@example.com,South Africa,True,Credit Card,Newsletter,Nonprofit
7b7decc1-544a-4fb2-abf5-b7601b831f25,Sarah Gibbs,66-80,Female,sarah.gibbs@example.com,France,False,Bank Transfer,Online advertising,Environment
c3956397-31a4-4bce-ad60-20c81b8a813b,Heather Rojas DDS,30-49,Female,heather.dds@example.com,Brazil,False,Credit Card,Website,Pharmaceuticals
e66a431f-f646-4217-bd0b-36593d3c9b47,Ashley Shepard,18-29,Female,ashley.shepard@example.com,New Zealand,False,Credit Card,Website,Others
2f9824f8-25c4-4105-921c-7c08f4fe9209,Jessica Vasquez,30-49,Other,jessica.vasquez@example.com,Finland,True,Paypal,Website,Technology
2e746904-4559-4d05-8517-5aa769d6c50d,Melinda Rosario,18-29,Female,melinda.rosario@example.com,UK,True,Paypal,Social Media,Pharmaceuticals
0af822ec-d9d2-4f41-8898-487ea35727e2,Jason Sanchez,30-49,Male,jason.sanchez@example.com,UK,True,Credit Card,Website,Healthcare
d5533f30-c79a-4faf-b5ad-9bee3dcdd08e,Curtis Davis MD,30-49,Male,curtis.md@example.com,UK,True,Credit Card,Website,Pharmaceuticals
8fe917c5-1eeb-49dc-b12b-2b532e0e5e4b,Jacob Gomez PhD,50-65,Male,jacob.phd@example.com,UK,False,Paypal,Social Media,Retail
42a01583-af25-4466-a250-a8bdb75cfebd,Nicole Garcia,30-49,Female,nicole.garcia@example.com,France,True,Paypal,Social Media,Real Estate
34fea847-4cc5-4b26-82fb-1983f121fcc9,Lee Robinson,30-49,Male,lee.robinson@example.com,France,False,Credit Card,Social Media,Nonprofit
0fbc9106-ae3f-4c11-8eed-778a67bc8233,Katie Davis,30-49,Female,katie.davis@example.com,Germany,False,Paypal,Social Media,Environment
d121dc07-3d4a-429a-a449-ce5af972450d,Christine Farrell,30-49,Female,christine.farrell@example.com,Germany,True,Bank Transfer,Newsletter,Consulting
6acb0083-140a-4af2-adf5-b991741156e4,Matthew Eaton,50-65,Male,matthew.eaton@example.com,USA,True,Bank Transfer,Social Media,Construction
afc2c086-a9fc-4102-a231-091573cdd2eb,Joseph Gould,18-29,Male,joseph.gould@example.com,Canada,False,Credit Card,Website,Pharmaceuticals
2b3006f2-12c6-451a-a6c1-d8770d442704,Ashley Clark,50-65,Female,ashley.clark@example.com,USA,False,Paypal,Online advertising,Logistics
e4b69b85-c5e5-465b-96ce-e51352cd904b,Kathryn Simmons,18-29,Female,kathryn.simmons@example.com,UK,False,Credit Card,Local event,Nonprofit
d586d5e1-08b0-4b36-b02a-0dd4c2463693,Chelsea Vega,30-49,Female,chelsea.vega@example.com,France,True,Paypal,Social Media,Education
91dbec1b-690d-4c9e-925a-6d9823062b0f,Jasmine Lang,18-29,Female,jasmine.lang@example.com,Australia,False,Credit Card,Word of mouth,Healthcare
5d53af8e-db41-4776-88c6-a801f6122cc0,Javier Martinez,30-49,Male,javier.martinez@example.com,France,False,Bank Transfer,Online advertising,Technology
e677b6b1-2846-4f99-a751-5fe82e8ed0d3,Billy Austin,30-49,Male,billy.austin@example.com,Netherlands,True,Bank Transfer,Newsletter,Education
208842b9-679b-4d80-b4e6-b42b5cd5c0ba,Derek Johnson,66-80,Male,derek.johnson@example.com,China,False,Bank Transfer,Website,Finance/Banking
4af3a3eb-0570-4fc0-8065-081c1bdc1e35,Eric Guzman,18-29,Male,eric.guzman@example.com,South Africa,True,Paypal,Local event,Healthcare
7d35c1cb-db51-44ba-85ec-dc5dd0a6c4ab,John Martin,18-29,Male,john.martin@example.com,UK,False,Bank Transfer,Online advertising,Healthcare
d07e22b9-9de2-4171-babd-a961817444f1,Edward Black,66-80,Male,edward.black@example.com,New Zealand,True,Paypal,Social Media,Environment
eee2c8d2-6afc-4e40-b8a8-d41f96608f2d,Danny Neal,30-49,Male,danny.neal@example.com,Canada,True,Credit Card,Social Media,Environment
b0d3adb4-aca4-4812-beb5-b31ba8264b87,Samantha Young,30-49,Female,samantha.young@example.com,Germany,False,Paypal,Word of mouth,Arts & Culture
f02f2327-f74f-435b-9da0-d1270f899e09,Laurie Blake,30-49,Female,laurie.blake@example.com,Australia,False,Paypal,Online advertising,Environment
0f54a54e-39f6-49a5-8dd6-544f30dcf526,Karen Ramirez,66-80,Female,karen.ramirez@example.com,Germany,False,Paypal,Social Media,Environment
11ef2579-593c-4aa6-974c-d5f180bec7ec,Larry Moore,18-29,Male,larry.moore@example.com,France,False,Credit Card,Social Media,Logistics
1ab47555-38b6-4434-ab28-62f78885b6bc,Paula Mcclain,30-49,Female,paula.mcclain@example.com,USA,False,Credit Card,Social Media,Education
a5d19ad0-a740-4365-b108-679356604cb5,Rhonda Jones,50-65,Female,rhonda.jones@example.com,Germany,False,Bank Transfer,Social Media,Others
7804c5c9-5225-4c9b-8368-b401223484c8,Nancy Morris,30-49,Female,nancy.morris@example.com,Germany,False,Paypal,Website,Healthcare
cf9b13f8-fec5-4a9f-bf7d-cd5ad2f6c674,Andrea Stevenson,50-65,Female,andrea.stevenson@example.com,China,True,Credit Card,Social Media,Media & Communication
5480ce82-1ae9-47c1-b789-e23b2fd2fe14,Travis King MD,66-80,Male,travis.md@example.com,Brazil,True,Paypal,Website,Technology
763ce65d-4ae8-4965-a9c6-bb9fe7617489,Christopher Mcconnell,30-49,Male,christopher.mcconnell@example.com,Germany,True,Paypal,Website,Technology
52a746f7-f932-4fde-9b15-55c03c887a38,Wendy Mann,30-49,Female,wendy.mann@example.com,China,True,Credit Card,Local event,Real Estate
781e245a-d5eb-4fb0-8d0b-0643beb478d9,Andrew Horton,50-65,Male,andrew.horton@example.com,Canada,True,Credit Card,Social Media,Healthcare
2efe913c-a0f4-42a9-aeaf-f576d8709017,Laura Green,50-65,Female,laura.green@example.com,USA,False,Paypal,Online advertising,Finance/Banking
2f1affb2-82e6-4d63-99c6-91dd9d24024f,Samantha Cummings,50-65,Female,samantha.cummings@example.com,France,True,Bank Transfer,Newsletter,Government
793e23dc-70fe-40c1-9a5d-dcaf0a214131,Fernando Davis,50-65,Male,fernando.davis@example.com,USA,False,Credit Card,Website,Science & Research
79d3d25d-c294-4e7f-9a68-b2d32e1e3fa9,Ricardo Morrison,18-29,Male,ricardo.morrison@example.com,New Zealand,False,Paypal,Social Media,Finance/Banking
1cea133a-ed82-47cc-b055-2ada34ebcdb4,Patricia Ruiz,50-65,Female,patricia.ruiz@example.com,Germany,True,Credit Card,Website,Technology
4508f613-cd17-4a6b-b39f-4868a02c9c7b,Matthew Morgan,50-65,Male,matthew.morgan@example.com,UK,False,Paypal,Website,Education
f6096496-20f9-4492-b397-bdbe3ac89f7d,Angel Matthews,30-49,Male,angel.matthews@example.com,France,False,Credit Card,Newsletter,Technology
b6cc3eb9-d17f-4b1a-b792-66eb5bfc50f9,Eric Macias,30-49,Male,eric.macias@example.com,UK,False,Bank Transfer,Website,Pharmaceuticals
374f2cb6-e718-47d0-86a5-b38db5ed82b6,Julie Soto,18-29,Other,julie.soto@example.com,India,False,Paypal,Social Media,Finance/Banking
bbfae462-5cae-4b45-a0a4-818cda61cedb,Amanda Galloway,50-65,Female,amanda.galloway@example.com,UK,False,Bank Transfer,Online advertising,Science & Research
65d54703-3e71-40b6-a874-8d7611085c09,Sharon Park,50-65,Female,sharon.park@example.com,USA,False,Paypal,Online advertising,Technology
b2f3f697-dafc-42ac-8b4a-4f5c96081898,Makayla Mcclain,30-49,Female,makayla.mcclain@example.com,China,True,Credit Card,Website,Government
61fa38cd-e28f-4216-9c7c-0ba2d4da3fe9,Theresa Frost,66-80,Female,theresa.frost@example.com,France,False,Bank Transfer,Website,Science & Research
c5f99a4b-c393-4e42-b8c2-31965c0b652b,Katie Jones,18-29,Female,katie.jones@example.com,USA,False,Paypal,Social Media,Environment
fd599207-aa23-4196-a65f-5614ae120e52,Victor Ruiz,50-65,Male,victor.ruiz@example.com,Germany,False,Credit Card,Website,Education
ee4fbc49-ae1a-4e52-bb0f-8fdb946d6d1f,Jodi Mendoza,50-65,Female,jodi.mendoza@example.com,Germany,False,Paypal,Online advertising,Nonprofit
08b548b1-ca30-4a4b-9aea-391dea274a8d,John Perez,30-49,Male,john.perez@example.com,UK,False,Bank Transfer,Online advertising,Healthcare
f59829b7-46c7-4ccc-b16a-cf399b32e099,Adam Gillespie,66-80,Male,adam.gillespie@example.com,Germany,False,Paypal,Newsletter,Finance/Banking
aa34e0df-ef0d-42cc-a4d2-a9d1bb04a7b0,Marie Lucas,50-65,Female,marie.lucas@example.com,UK,True,Paypal,Website,Arts & Culture
8c32c668-ded8-4114-b415-ecfb76581a05,Theresa Davis,50-65,Female,theresa.davis@example.com,New Zealand,True,Paypal,Website,Technology
a1024776-7367-4517-a649-4ee1207a8581,Sherry Franco,30-49,Female,sherry.franco@example.com,South Africa,False,Paypal,Local event,Environment
39947f5a-1b04-445a-baef-f8520ec9b22a,Robert Jenkins,18-29,Male,robert.jenkins@example.com,Germany,False,Credit Card,Newsletter,Law
da83a1d7-52d8-4ea2-b238-45ae45161db4,Cody Young,66-80,Male,cody.young@example.com,New Zealand,True,Bank Transfer,Word of mouth,Pharmaceuticals
65f00406-3ec2-4e54-b0cf-786227edd554,Stephanie Davis,30-49,Female,stephanie.davis@example.com,Germany,False,Bank Transfer,Word of mouth,Pharmaceuticals
71bf2387-575d-49e8-9f17-038b45a1ebb5,Matthew Collins,30-49,Male,matthew.collins@example.com,Canada,False,Credit Card,Social Media,Pharmaceuticals
b9e9b466-5722-40fa-8829-8c9fba13ef81,Elizabeth Stanton,50-65,Female,elizabeth.stanton@example.com,USA,True,Paypal,Online advertising,Healthcare
c79aca7a-fc8c-4168-9af4-b6ebbf1e0452,Devin Caldwell,18-29,Male,devin.caldwell@example.com,France,True,Credit Card,Word of mouth,Government
8984006b-a5fe-4fe8-bf15-373c137e897a,Christopher Ramirez,50-65,Male,christopher.ramirez@example.com,New Zealand,False,Credit Card,Social Media,Hospitality
9ed9bd4c-931c-4205-933a-581a902a20ed,Nicole Smith,30-49,Female,nicole.smith@example.com,Canada,True,Bank Transfer,Social Media,Healthcare
a12f3e31-7d12-4f07-ac23-f0e5f6185722,Jessica Bell,30-49,Female,jessica.bell@example.com,Canada,True,Paypal,Online advertising,Healthcare
26a8b211-d2e0-477c-ad82-a8c3122ee67c,Ann Barnett,18-29,Female,ann.barnett@example.com,New Zealand,False,Bank Transfer,Website,Education
59f4e158-6953-439f-9dbd-aa6809c3076b,Mary Whitney,50-65,Female,mary.whitney@example.com,France,True,Bank Transfer,Newsletter,Environment
95e7bc23-9d76-45e1-b155-1d6e217a97e4,Donald Salazar,50-65,Male,donald.salazar@example.com,Australia,False,Credit Card,Website,Healthcare
3fc1517f-79aa-4607-86a2-d89567e4b577,Brian Simpson,50-65,Male,brian.simpson@example.com,Germany,True,Paypal,Social Media,Education
24cdbb42-a946-48f5-b0c7-58f2908792cc,Kimberly Mann,50-65,Female,kimberly.mann@example.com,France,False,Credit Card,Social Media,Education
8c4120fa-9d29-4182-abea-316e5d6f2978,Julie Flores,50-65,Other,julie.flores@example.com,Finland,True,Bank Transfer,Website,Law
a5599809-d8ec-4ad4-be19-08286c2d9f2d,Chad Roberson,18-29,Male,chad.roberson@example.com,USA,False,Credit Card,Social Media,Education
4625cffe-b9c2-4491-8d44-8fb6713e9415,Melinda Hanson DDS,30-49,Female,melinda.dds@example.com,USA,True,Paypal,Newsletter,Environment
e365f0e4-2830-4995-9b2b-842a0d1134a3,James Jones,30-49,Male,james.jones@example.com,USA,False,Credit Card,Online advertising,Government
5061d604-41b6-433d-a470-74b0be396745,Penny Johnson,30-49,Female,penny.johnson@example.com,France,True,Credit Card,Word of mouth,Healthcare
8148fe20-69f3-4db4-b887-cb1b8a3f908c,Janet Jensen,50-65,Female,janet.jensen@example.com,South Africa,True,Bank Transfer,Website,Education
fefec450-e404-4ae7-ac3d-f3fcc61bd0ff,Laura Branch,50-65,Female,laura.branch@example.com,India,True,Bank Transfer,Social Media,Education
484dc1ef-8866-4b89-94cb-19e4e8192809,Tyler Allen,18-29,Male,tyler.allen@example.com,Germany,True,Paypal,Website,Pharmaceuticals
92beafdb-bd7c-4363-b535-dac5595b3523,Jane Aguilar,50-65,Female,jane.aguilar@example.com,China,True,Bank Transfer,Social Media,Government
4251a256-68cf-49f6-8ca6-335812ae3704,Jessica Thompson,30-49,Female,jessica.thompson@example.com,Australia,True,Credit Card,Word of mouth,Finance/Banking
360e81e3-7bff-429d-acc6-4e3404988a76,Gregory Hall,30-49,Male,gregory.hall@example.com,France,False,Bank Transfer,Word of mouth,Healthcare
113248c8-750d-4800-92d3-383b9f91bbd3,Laura Davis,50-65,Female,laura.davis@example.com,China,False,Paypal,Social Media,Government
60ee71b9-a2ed-4d36-9456-022326493939,Rodney Patton,18-29,Male,rodney.patton@example.com,UK,False,Paypal,Online advertising,Consulting
f6da7daa-e76d-4a85-88ec-34a57a4f0b5e,Michael Houston,30-49,Male,michael.houston@example.com,France,True,Bank Transfer,Social Media,Science & Research
572a58cd-e132-4f2f-b734-f5cf7529e68a,Rachel Torres,50-65,Female,rachel.torres@example.com,USA,False,Credit Card,Social Media,Finance/Banking
3a85ca18-91d0-46e8-9475-fcfe44f468fd,Lynn Hernandez,30-49,Female,lynn.hernandez@example.com,France,True,Credit Card,Word of mouth,Education
270a1818-2ae3-45b3-9e4e-a3d2560fce41,Jeff Thompson,50-65,Other,jeff.thompson@example.com,UK,False,Bank Transfer,Newsletter,Nonprofit
d7fa711c-1dcc-4203-b7db-8967f9e83ac1,Devin Lee,50-65,Male,devin.lee@example.com,UK,True,Bank Transfer,Online advertising,Pharmaceuticals
b582b5a6-a5f8-4248-b075-2e3473d0dd40,Megan Ryan,30-49,Other,megan.ryan@example.com,Finland,False,Bank Transfer,Online advertising,Science & Research
66125b49-71eb-42a4-8282-d2e79f51018d,David Clark,30-49,Male,david.clark@example.com,USA,False,Bank Transfer,Word of mouth,Education
ae16273a-6a5d-4a0b-9173-c50fe0e8c816,Teresa Rojas,50-65,Female,teresa.rojas@example.com,Australia,True,Credit Card,Online advertising,Pharmaceuticals
e1e88e27-a751-43f8-8fa4-0ac475a8b347,Steven King,50-65,Male,steven.king@example.com,UK,False,Paypal,Website,Environment
d03bdc2b-41ec-4052-8285-952eeb3e59c7,Jeffrey Stokes,30-49,Male,jeffrey.stokes@example.com,USA,False,Bank Transfer,Website,Healthcare
8260a884-841f-4de9-837f-fa413ca3adfe,Casey Wright,18-29,Female,casey.wright@example.com,USA,False,Bank Transfer,Local event,Technology
c70b1ca2-938c-4f18-9198-aa76740c35a1,James Oliver,30-49,Male,james.oliver@example.com,UK,False,Credit Card,Social Media,Technology
b63d6533-948f-4fbd-a2ea-dfa99a0010b2,Erin Smith,50-65,Female,erin.smith@example.com,Netherlands,True,Paypal,Newsletter,Retail
e2e50458-1dc9-4018-8971-ad014f19158d,Gina Wall,50-65,Female,gina.wall@example.com,Canada,True,Credit Card,Social Media,Environment
b3cb88d9-9dfb-408e-8703-a00a6a543249,Hannah Dickson,50-65,Female,hannah.dickson@example.com,USA,False,Bank Transfer,Website,Arts & Culture
d5b84555-18d4-4aef-bec3-f3028e3416d0,Mark Boyle,66-80,Male,mark.boyle@example.com,Netherlands,True,Paypal,Social Media,Healthcare
01cd2848-186b-4371-8dcc-d7ed88c05c48,William Lynch,30-49,Male,william.lynch@example.com,Australia,True,Paypal,Social Media,Healthcare
c8881bca-31bd-4247-8938-804520f31e37,Tammy Bridges,50-65,Female,tammy.bridges@example.com,Australia,True,Paypal,Newsletter,Education
9e56c6a5-ceac-4689-8c43-8eb824eb9786,Danielle Simmons,50-65,Female,danielle.simmons@example.com,Canada,False,Paypal,Social Media,Education
9feb40d8-9228-4118-9769-3e9067c1e094,Shane Henderson,30-49,Male,shane.henderson@example.com,Australia,False,Paypal,Local event,Arts & Culture
7d5303d3-1566-4a7e-a65b-e5c07db920e1,Erica Davis,50-65,Female,erica.davis@example.com,Germany,False,Paypal,Social Media,Healthcare
66040314-8310-4f8d-90c2-04b90ffddfab,Jared Williams,50-65,Male,jared.williams@example.com,Brazil,False,Paypal,Website,Consulting
4bd2787c-1ed7-4027-b257-82d9b07cce7c,Robert Mills,18-29,Male,robert.mills@example.com,UK,True,Credit Card,Website,Education
b3b6583c-ad6e-4995-b5cb-91ec52141e93,Pamela Yates,50-65,Female,pamela.yates@example.com,Netherlands,False,Bank Transfer,Local event,Pharmaceuticals
97e233e0-b6a7-4744-a26b-8b3d3249598c,Chad Romero,50-65,Male,chad.romero@example.com,USA,True,Paypal,Social Media,Others
a3c40923-8ef2-404b-9013-ec13263bc835,Taylor Odom,50-65,Female,taylor.odom@example.com,USA,False,Bank Transfer,Word of mouth,Environment
6e9bfe6a-0540-47a0-97ff-180f3d2a2579,Lisa Morales,50-65,Female,lisa.morales@example.com,France,True,Bank Transfer,Social Media,Finance/Banking
816c22f7-0d2e-4e4f-874c-46cd59cb2363,Victor Jordan,30-49,Male,victor.jordan@example.com,UK,False,Paypal,Website,Pharmaceuticals
f5c5864c-5cdd-4acb-87ab-4850a712e755,Lisa Scott,66-80,Female,lisa.scott@example.com,USA,True,Bank Transfer,Social Media,Pharmaceuticals
8421b0ac-883f-4d64-a31f-dfd8f8991bda,Michael Ellis,50-65,Male,michael.ellis@example.com,France,True,Credit Card,Website,Pharmaceuticals
aa4ef031-101a-40ac-9ad0-360e6939ce1b,Marvin Brennan,50-65,Male,marvin.brennan@example.com,France,False,Credit Card,Website,Energy
75cf59be-e4f3-484e-9f7b-355983718ed9,Jeffrey Williams,30-49,Male,jeffrey.williams@example.com,USA,False,Paypal,Website,Education
2d76d5ae-a586-46b6-ac88-bcda378de551,Marc Odonnell,30-49,Male,marc.odonnell@example.com,Germany,False,Credit Card,Social Media,Finance/Banking
03469554-6d73-4810-997e-2cb691cd0b79,Victor Lewis,50-65,Male,victor.lewis@example.com,Finland,True,Bank Transfer,Newsletter,Science & Research
7993e801-badb-49dc-bc3b-5947dba18713,Rebecca Tapia,50-65,Female,rebecca.tapia@example.com,France,True,Credit Card,Word of mouth,Finance/Banking
7ef1ac9c-0980-4cf1-a71d-06a3f4397f0a,Joan Rogers,50-65,Other,joan.rogers@example.com,Finland,False,Bank Transfer,Newsletter,Finance/Banking
08ef101e-0ba3-4bc7-b3a9-f8f628c30f32,Heather Reynolds,30-49,Female,heather.reynolds@example.com,USA,False,Credit Card,Website,Healthcare
28d86004-b7c8-4c22-b2c5-69ce57492912,Matthew Jones,18-29,Male,matthew.jones@example.com,USA,True,Credit Card,Social Media,Real Estate
bc143890-c71f-4e3c-a191-0e8e9eee237c,Jay Smith,30-49,Male,jay.smith@example.com,France,True,Credit Card,Website,Nonprofit
bee2491f-f4a2-4de0-8c62-37c1b2a37303,Katherine Carter,50-65,Female,katherine.carter@example.com,France,False,Credit Card,Website,Pharmaceuticals
23d2ea72-cb63-4887-b397-d52d85bf14bc,Nathaniel White,30-49,Male,nathaniel.white@example.com,Netherlands,False,Paypal,Word of mouth,Education
c4840301-a2c5-4330-8cbd-56cba6a7a073,Christine Sheppard,66-80,Female,christine.sheppard@example.com,France,False,Bank Transfer,Website,Nonprofit
1a573ad8-a8bc-4fe1-a698-5c93d843b542,Mark Graham,66-80,Male,mark.graham@example.com,France,True,Bank Transfer,Social Media,Science & Research
e9ee327a-376c-4526-a5bb-f52ef0803e8c,Albert Bray,30-49,Male,albert.bray@example.com,UK,False,Bank Transfer,Local event,Technology
8b55bfcb-0454-40f5-ae55-c59941ee5b59,Frederick Blankenship,50-65,Male,frederick.blankenship@example.com,Germany,True,Bank Transfer,Website,Technology
273a9a70-5ad4-4a32-b442-c8b5676da866,Richard Ortiz,18-29,Male,richard.ortiz@example.com,France,False,Credit Card,Website,Healthcare
e8d206c7-7588-4a90-ab87-36d91eab6e8b,Richard Perez,50-65,Male,richard.perez@example.com,Germany,False,Paypal,Word of mouth,Others
11ec89d5-d196-421c-82fe-f8770d819ae7,Amber Summers,30-49,Female,amber.summers@example.com,Germany,False,Bank Transfer,Newsletter,Education
3b44223f-9a74-479d-877a-7d4cd74431b2,Dennis Thompson,30-49,Male,dennis.thompson@example.com,France,False,Bank Transfer,Social Media,Others
f1845f3e-1f5d-45e0-be86-472c255dd247,Benjamin Decker,30-49,Male,benjamin.decker@example.com,UK,True,Credit Card,Social Media,Technology
ef7813d5-3871-433d-bb8c-782825f4273e,Carol Rivera,30-49,Female,carol.rivera@example.com,UK,False,Paypal,Website,Technology
34c38508-8122-4f90-8aa7-011cafd0d912,Elizabeth Johnson,50-65,Female,elizabeth.johnson@example.com,France,True,Paypal,Social Media,Government
0bb7c1d8-a421-437e-9e07-870cf3dea5db,Amy Atkins,66-80,Female,amy.atkins@example.com,South Africa,True,Credit Card,Newsletter,Healthcare
1e31c6c8-fe6f-4540-ae44-3720bb3ef019,Joshua Savage,50-65,Male,joshua.savage@example.com,Canada,False,Paypal,Online advertising,Environment
3838af61-0e4d-47c1-bd20-ed15753479e7,Mrs. Carrie Bennett DVM,66-80,Female,mrs..dvm@example.com,Germany,False,Bank Transfer,Social Media,Pharmaceuticals
370bada2-5d99-4b9f-b1c0-6ae63ae2166a,Rachel Soto,30-49,Female,rachel.soto@example.com,New Zealand,True,Paypal,Social Media,Environment
e83414ae-c353-408f-899f-2cff88617d03,Danielle Lucas,50-65,Female,danielle.lucas@example.com,Germany,True,Bank Transfer,Social Media,Education
111df3e1-d39d-4324-96f0-e749dc58484e,Olivia Russell,50-65,Female,olivia.russell@example.com,UK,False,Credit Card,Word of mouth,Others
32425a0b-bfce-4274-9571-4974f792434e,Amber Cruz,30-49,Other,amber.cruz@example.com,UK,True,Paypal,Newsletter,Environment
52b05ae8-268b-48cf-95f6-2370336d5e9d,Gregory Smith,50-65,Male,gregory.smith@example.com,USA,True,Bank Transfer,Social Media,Pharmaceuticals
54e52e4c-0d35-4e0e-91d5-a77a54c4c386,Alex Miller,18-29,Male,alex.miller@example.com,France,True,Credit Card,Word of mouth,Nonprofit
8a7ef209-9698-4bfe-969b-a7a8ea1f147e,Jessica Lane,66-80,Other,jessica.lane@example.com,France,False,Credit Card,Website,Energy
6f24195c-075b-4178-8db0-9f80fbb33c2f,Angela Drake,50-65,Female,angela.drake@example.com,Brazil,False,Paypal,Social Media,Science & Research
